Samples,Class,1_3-Dithiane,1_4-Diguanidinobutane,2-Amino-6-hydroxyaminopurine,2-Hydroxyethanesulfonate,2-Hydroxyfluorene,2-Methacryloyloxyethyl phenyl phosphate,2-Methyl-3-thioacetoxy-4_5-dihydrofuran,3_7_3^_4^-Tetramethylquercetin,3-Hydroxybutyricacid,3-Methylindolepyruvate,3-Vinyl-1_2-dithiacyclohex-5-ene,4-styrenesulfonic acid,5_10-Methylenetetrahydrofolate,5^-Methylthioadenosine,5-Oxoproline,8-Azaguanine,8-Ethyl-11-methyl-2-(4-methyl-5-oxotetrahydro-2-furanyl)dodecahydroazepino[3_2_1-hi]furo[3_2-e]indol-10(2H)-one,AICAR,Alanyltyrosine,Anhydrotetracycline,Balsalazide,Benzylamine,benzylbenzoate,Bergaptol,Beta-Alanine,BiochaninA,Bisphenol A,Chorismate,Clavulanate-9-aldehyde,Creatinine,CYS-GLY,CYSTATHIONINE,CYTIDINE,D-Arabinonate,DEOXYURIDINE-MONOPHOSPHATE,D-Erythrose,D-Fructose,D-Galactonate,Dibekacin,Dihydropteroate,Dihydroxyfumarate,Dinitrosopentamethylenetetramine,Dithranol,D-Ribose,D-Serine,Formononetin,Fumaric acid,Gamma-Aminobutyricacid(GABA),Gluconic acid,Glutaric acid,GLYCERALDEHYDE,GLYCEROL 3-PHOSPHATE,Guanidineacetic acid,Isoliquiritigenin,L-2-Amino-3-oxobutanoic acid,Lamivudine,L-Malic acid,L-Threonic acid,METHIONINE SULFOXIMINE,Methotrexate,Morphinone,N-ACETYLASPARAGINE,N-Acetyl-L-glutamate5-phosphate,N-acetylmuramate6-phosphate,Nicotinate D-ribonucleotide,N-Ribosylnicotinamide,OB4972000,O-Phospho-L-homoserine,Orthophosphate,Oseltamivir,oxiramide,Pederin,p-Fluoropropiophenone,Phenylsilane,Porphyrin,Pyruvic acid,(S)-4-Amino-5-oxopentanoate,SAT,Ser-Ser,Succinic acid,tebuthiuron,Thiamin,Thiolactomycin,Tilnoprofen arbamel,Uridine,Xanthohumol,Xanthone
Pat_87_NEG,group:COVID_non-acute,2074500.03,59444.43,227290.09,1586701.04,2050833.3,15614.64,3447497.44,892485.74,19341386.77,6310375.43,31328.15,41930403.61,204163.06,652614.68,15008513.93,169059.68,3859126.21,13778.76,40825.59,132044.67,1487680.3,21922.36,612293.35,54844027.48,1525742.75,261758.94,425754.29,333375.77,689051.09,828487.22,2338284.3,26233.0,1286751.64,13053.18,938679.1,16081040.33,53451.15,15146.16,295080.33,239084.16,3369130.65,286006.78,89246537.17,126076.83,758316.98,776383.87,369502.81,219118.93,18663.39,9832800.98,482807336.9,362881.03,683391.25,605301.15,11310459.37,1473408.07,1737841.61,1888218.93,6687474.75,1705715.77,66247.47,553341.73,15738.63,130396.41,5095538.45,1625811.84,580545.79,24194.83,223482093.1,2635336.07,254187.18,847378.04,1240778.02,475890.83,20814.93,1371188.99,95007.11,68378.86,23362.2,945915.0,86822.82,46658.11,8455682.86,782723.91,26810.18,47976.65,34694168.42
Pat_87_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_89_NEG,group:COVID_non-acute,2823303.28,73549.03,559034.74,3055831.17,12041028.01,3922141.89,491077.57,2104199.25,7397340.42,2949160.41,50933.97,33895151.24,14941.35,770389.97,14754073.92,884030.6,3015365.74,16054.81,15107388.44,685224.46,17899283.99,1328236.95,749825.0,38945754.3,1370479.46,177155.87,622806.43,731516.68,33570.94,1735495.46,3851363.19,110503.64,3082984.04,1492962.66,936832.54,19546270.09,1223384.68,6089709.5,43687.84,104630.21,5522998.97,6525076.96,100526716.9,998434.99,195994.61,2793653.24,10497082.39,91600.88,922201.51,11386898.24,732419107.2,644264.68,362698.47,739909.64,1852370.85,247837.39,2714788.82,3663407.14,6704820.22,902959.81,28428.77,830389.34,349383.73,2583501.42,2091157.28,2409258.02,444215.0,27310.4,380050015.9,3112484.48,232292.17,6015364.4,4075896.94,548258.42,40329765.1,1415504.3,98605.8,62234.36,77000.99,2218097.29,1121461.09,28741.48,11060470.56,242072.7,45676.19,67340900.19,72127451.99
Pat_89_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_91_NEG,group:COVID_non-acute,2555810.48,156373.69,284975.77,113876.57,1439030.34,13540.2,216033.19,620120.65,13235599.8,2170171.1,35896.03,46631748.89,11085.82,1301341.3,11150933.24,93123.77,2304037.88,90287.26,25605.62,72773.08,3600177.5,19932.37,198363.09,44620311.63,1402651.68,250606.12,107374.52,136015.02,84135.47,245714.33,2283789.39,24315.7,1526262.74,3019074.76,1437260.86,23645313.98,5740985.17,1346242.47,297768.32,332932.47,5221863.95,90892.38,137890382.1,71765.53,540664.18,459489.28,6325993.42,280113.51,341192.78,14676633.05,380759060.6,52368.35,419437.03,1081095.99,2994254.63,432494.14,2772300.49,112871.49,10370190.18,63555.17,62976.26,224365.41,40894.1,84489.01,3636936.19,2399128.4,577920.08,22064.93,133389042.7,1863600.1,459058.76,782089.65,1257331.38,848576.88,53736.72,2364476.9,51938.54,50535.63,15162.44,518331.12,91727.27,62178.93,23145542.33,130423.89,95794.31,21732.2,21781801.49
Pat_91_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_92_NEG,group:COVID_non-acute,2335819.9,115470.87,934042.73,707582.05,3514698.5,19702.43,420407.84,587750.09,10750402.29,3478976.24,50303.92,42925200.26,12400.76,347176.29,18334942.83,209238.25,4725236.74,130836.55,102860.33,147999.22,5603215.82,29339.87,489724.77,51957823.88,999354.35,181184.36,246640.69,239754.04,236171.97,669917.0,2159405.37,25754.07,3260551.22,4577691.31,1159198.24,17994757.98,35618.8,11790.03,95856.65,132115.74,5004718.97,412787.14,95240017.68,96697.51,561869.26,380382.09,11463972.29,401164.3,28999.4,10363157.99,679096585.0,1434639.76,488895.47,944539.52,3682841.39,562565.95,2669340.74,7413040.84,7035957.57,149069.44,138597.62,423223.61,74439.16,111194.83,3570671.01,2547166.15,565600.82,37586.69,186495772.5,3253710.63,236907.49,1199252.87,1742690.07,523598.89,181822.62,1420626.79,42086.38,47292.29,68444.63,1690998.23,150358.93,94564.29,47251679.77,73941.4,75819.11,341322.82,32285848.73
Pat_92_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_93_NEG,group:COVID_non-acute,2152833.51,449018.32,799210.97,657365.57,6051469.37,954908.8,548267.85,1625568.06,16929630.73,4864622.22,55517.57,24851589.89,12284.34,551174.2,13774020.98,321686.65,2530887.69,44248.82,53425.16,374396.95,24238518.63,230951.65,402523.0,26808481.31,779685.85,131813.46,432245.56,485337.72,99497.47,518680.63,2614299.03,27668.37,1642430.43,4681292.32,1293236.27,20612237.09,1167273.15,2780825.99,40568.59,182006.59,4984989.39,1766458.72,112509303.1,499821.82,408556.19,985568.01,3816164.0,128238.94,396171.04,12432970.18,360690579.9,194327.72,492291.05,882443.84,1913198.47,580341.02,2523956.34,807028.24,7231644.95,236732.56,13818.21,416444.64,231857.56,893011.24,891182.12,1086599.09,346165.2,25054.97,186109040.5,2627458.92,329626.53,996268.93,1303100.34,615210.45,22597.3,1779868.02,50803.31,43907.34,85569.15,1194355.92,236969.62,129282.25,4451312.52,84907.86,25097.26,35927.55,38106128.86
Pat_93_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_94_NEG,group:COVID_non-acute,2073770.72,57549.29,495318.97,151248.76,15965764.55,58935.2,148052.33,318050.37,45839867.22,4344678.05,53974.75,24574980.2,11539.12,278433.85,12068127.35,80390.77,1952891.58,24638.59,105113.19,63537.31,961113.28,9195.6,53334.45,9292125.84,388995.52,194887.92,13574.79,103079.97,37839.2,115525.83,6211183.55,25978.8,507880.4,99760.97,1793494.51,18182875.49,1629823.77,56346.94,36920.88,172135.44,4457872.66,146486.91,103568992.2,29321.68,315653.32,180439.76,2970447.65,154922.53,38327.82,10836419.61,473282046.5,572259.63,297468.27,1120863.1,413578.15,220383.89,2164760.27,931780.95,8924012.51,26582.89,27092.9,104860.2,39874.37,33638.2,1048646.52,659417.17,292094.25,23904.43,181877689.9,2003804.31,64612.56,774350.63,695089.02,573041.57,89916.32,1659944.42,58292.41,37008.12,35146.49,405874.47,49829.28,14307.75,15478080.55,475724431.5,18288.26,28411.64,100140183.4
Pat_94_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_96_NEG,group:COVID_non-acute,2272836.19,63253.52,992791.32,109233.52,623573.92,14426.44,74708.14,459236.84,40448886.28,2717298.64,61631.98,18445653.49,12607.13,214057.36,30604231.36,39694.61,1835227.65,54991.28,20337.08,36355.99,30292.38,9127.76,68521.13,18059627.94,831286.41,154425.06,13837.94,76553.67,258720.73,211034.99,1998162.72,24967.74,1827051.96,10794.98,1591666.65,25196328.95,494971.39,18557.28,39802.26,108773.65,4438477.62,88886.37,133165671.5,14483.67,541659.54,165687.06,2239306.09,257971.71,18670.32,15089507.48,953422371.6,1967197.39,786521.37,1091880.49,446576.46,369325.74,2615810.69,9640772.56,10257883.48,35418.71,37539.85,279871.55,16542.43,16141.19,601218.17,1261120.79,244466.61,28337.94,170539322.3,2652009.42,236766.98,378063.99,884301.92,752507.19,27700.12,2193546.82,14614.61,43487.37,32253.68,2218058.58,44200.36,49403.52,6373512.57,831635.12,16028.08,29531.59,17256274.28
Pat_96_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_97_NEG,group:COVID_non-acute,2509006.69,111148.36,868547.62,195873.28,1585120.28,23268.08,292449.15,267273.13,12720205.95,2854155.88,47560.84,39031451.2,11967.21,352422.2,18530802.06,97028.44,2786459.71,74306.87,21692758.87,27419.82,5132743.66,6673.97,97600.69,45674773.51,401137.27,191861.85,66062.73,149479.44,135577.39,363463.28,1233422.99,25429.15,2780253.84,21865.68,1729626.16,16657073.41,1230073.7,19414.31,38161.28,87610.9,4372894.13,146718.16,82891474.94,16785.62,471169.61,143113.27,3145585.47,208737.02,11463.95,9720545.24,769276724.8,174197.42,979551.67,942641.37,1086513.54,574266.45,2774941.77,703959.51,7908114.5,24562.49,42226.18,110878.53,189182.71,62438.74,3155157.85,1966630.03,611241.52,18260.03,316715884.3,2332264.28,93928.64,766912.27,843818.52,535778.05,648544.41,1299866.32,21725.11,57625.95,19363.63,1211996.02,71846.79,12262.18,38815409.49,145433.19,114232.26,567628.69,8832813.66
Pat_97_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_98_NEG,group:COVID_non-acute,2252251.48,18295.4,632023.14,118916.85,1434896.93,61621.4,203161.83,297823.78,8150047.42,8859339.51,53822.58,39934990.81,11703.44,147429.93,23972218.73,34481.08,2415677.59,83388.8,41898.54,48160.75,148969.95,9256.85,227607.12,42288899.54,1405914.69,118115.93,156621.73,75711.8,74733.27,254887.75,1026091.81,31296.74,3071890.57,32618.76,1020832.13,12213705.46,135084.96,11085.45,299610.48,89975.82,4814377.56,24333.53,66449480.02,41120.04,393811.81,639095.95,3053106.76,228891.58,11075.22,6503505.96,739786723.9,3864600.68,729054.18,1743287.12,444907.5,36903.73,2750983.06,18964460.81,6078679.23,23680.74,81613.86,164553.4,15449.55,27276.3,2754777.29,2506228.37,541671.9,23853.69,159222406.6,2306728.01,203668.79,627719.22,1085961.64,367207.74,165497.32,817117.63,12279.88,43498.99,56036.37,1708556.77,366886.49,18770.37,33590845.22,273344.48,359037.14,481134.59,15735458.02
Pat_98_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_99_NEG,group:COVID_non-acute,2253698.75,52229.56,477807.18,255459.13,2995316.3,21497.89,1220821.2,147884.21,11896036.61,5243846.17,69095.45,26891788.14,35634.08,540926.29,48425261.34,58534.65,1790773.39,123889.51,30647.35,45242.58,2118761.85,9461.01,270926.1,29694047.17,4398281.31,14440.13,28800.05,101151.86,239030.37,632148.0,471018.26,33433.66,2337191.55,43965.33,1573366.51,809571.13,902107.23,136652.49,164509.76,1009912.37,4380394.43,173435.8,3457011.29,25399.01,1114368.36,183800.25,25848296.27,328962.06,34743.63,402161.65,982012910.7,2606740.11,233977.33,18795.16,893289.02,292505.68,2528624.42,12105887.99,263981.59,22240.71,559881.61,313425.66,36909.44,57454.81,1706197.07,1198972.94,347215.02,53165.42,353430115.8,2220729.48,95104.97,1189488.56,846342.64,11410.49,78808.35,294341.79,16171.27,155271.57,373340.29,1773268.04,42963.85,8676.03,31067814.97,97903.81,19358.77,96613.17,5117051.06
Pat_99_POS,group:COVID_non-acute,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_136_NEG,group:COVID_undecided,2295421.54,15859.79,497784.49,146805.32,4515380.6,23273.25,298291.75,230811.11,8285793.39,3894165.34,62949.42,30089680.41,12901.28,628623.09,19140375.53,51835.61,2646965.86,95020.61,11187.22,11103.26,212633.96,8431.67,97606.8,34004316.3,1076862.44,364334.45,18332.72,83327.64,103007.85,176127.1,1812755.38,24299.81,852929.98,190879.73,1963957.86,23134573.61,2293764.35,65579.59,59728.67,183259.31,4535209.62,75189.24,125902396.1,11231.61,787493.2,152344.99,2235286.52,299172.81,18003.88,14501824.53,709450161.4,708351.19,1083228.47,1548926.53,929749.03,309681.48,2191618.62,3996167.4,10197918.26,21344.98,49343.04,173038.12,18023.03,16572.6,2113089.47,1355351.69,342793.89,29617.18,176829714.9,2715375.36,103228.5,519774.57,812964.07,770671.04,29170.47,2238425.51,28310.47,41943.37,14556.14,1549550.45,21926.06,56932.98,28264413.62,142335.91,364130.73,29455.82,13686791.58
Pat_136_POS,group:COVID_undecided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_24_NEG,group:COVID_undecided,2497508.2,73522.44,127174.66,252617.75,8636290.44,14657.54,191713.51,630569.63,11403822.74,2504700.76,2825989.49,21842159.73,12163.91,207279.59,7717051.74,72608.55,1268395.68,1151684.11,315617.95,81390.52,51370.57,15831.28,126622.49,24129228.35,1758574.04,229013.68,351137.15,122356.04,22865.45,176575.68,3192695.23,26290.46,1541440.79,12039.19,2491369.19,25305976.79,89424.15,22753.09,137689.22,46039.2,4929237.06,36372.63,139565648.3,46130.22,511801.29,381260.38,2321222.72,1300339.55,22407.01,14915280.71,643669264.5,311449.95,525415.69,1504725.54,1265420.32,686006.3,2614633.25,1679477.08,8381507.21,20661.25,79920.79,324032.64,14802.51,14146.48,945787.95,3013811.11,291378.07,26768.93,318476217.9,1987729.67,286878.99,482521.95,1921813.64,821393.05,40139.37,2422258.87,80898.86,44132.2,249056.24,1972440.63,98851.77,132228.72,24136589.84,5284184.53,15017.41,33240.48,63138634.09
Pat_24_POS,group:COVID_undecided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_29_NEG,group:COVID_undecided,2363802.52,15658.49,186715.07,106781.99,945313.17,14056.89,394997.23,127941.75,5267290.6,2719598.17,31292.2,28744770.98,11044.06,233424.32,13597229.01,24162.71,2096137.65,23409.04,26990.96,16394.58,7746283.25,7209.06,36987.55,30233633.24,1137818.14,63216.56,16017.17,42742.47,348405.98,197208.98,1157089.89,24306.65,15459509.94,497017.82,1782353.16,14896212.39,57162.0,10601.77,37473.21,163156.09,5659503.31,80969.72,84506531.28,9038.56,372055.26,100922.45,7920414.16,121665.72,13742.77,8733294.35,603089332.8,80312.93,374945.78,613665.04,1005389.07,367486.73,3117132.23,495693.85,7670064.64,19592.72,66843.09,136935.73,64209.42,285055.12,1228236.49,7755204.09,375332.36,21414.64,196052083.5,2099764.54,175867.32,563347.29,1209094.62,475560.93,19159.33,1192145.05,18606.67,39744.48,57226.36,682252.64,40356.27,11182.0,28454941.14,119059.74,32793.61,19317.67,8244235.69
Pat_29_POS,group:COVID_undecided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_30_NEG,group:COVID_undecided,2637638.39,69918.06,242585.62,1277922.51,4986024.84,3174895.4,233146.68,1999675.97,3859989.19,3462136.37,33635.46,36113451.16,12678.0,662861.42,19376612.53,346858.98,1257386.3,20160.51,26430.01,367246.03,1210651.45,363937.88,661032.78,32204433.27,1049944.77,158022.88,645662.62,571215.33,62470.9,1141565.98,2649537.18,36605.84,1188156.61,13888109.95,1767332.57,22469171.48,3007616.62,7500681.02,39683.64,306142.06,5237078.31,772108.83,120886074.2,526414.84,742856.59,1365479.44,155573.05,170794.99,2190935.48,14002792.63,661305561.4,1586440.7,292678.08,499275.69,1647042.67,427881.54,2714776.24,7851049.26,6769355.45,308875.97,14799.32,494994.19,21406.87,139162.03,1640364.81,2108333.17,502536.73,19133.35,128678993.2,2885857.36,209979.12,851812.25,1486940.08,714790.65,19956.74,1921601.03,81663.06,331723.37,16835.55,968847.67,427465.83,66945.52,4944426.71,130946.47,122138.51,20037.86,47424841.7
Pat_30_POS,group:COVID_undecided,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pat_102_NEG,group:COVID_ventilator,2431342.44,28584.38,299072.48,153530.11,3472100.37,18447.09,2172323.7,86012.3,23761028.75,4893393.56,34298.17,23094926.92,11348.08,648079.23,19197946.54,19934.13,2611182.97,11242.69,11990.95,8854.65,974926.54,4201.32,61203.77,24999784.81,1063239.36,254169.13,19763.5,67237.26,197396.66,216085.04,883749.07,26277.18,1544443.89,13804.9,1036518.05,12115359.21,35017.28,10790.79,33707.01,298181.28,4678493.84,89518.14,70011651.73,10899.37,750945.97,111080.89,6989565.92,138780.56,10960.72,6788943.81,556361634.0,523990.75,544234.5,1067821.49,1002474.83,178082.1,2227698.76,855649.68,7115079.15,17256.23,162633.17,112452.54,12463.77,75385.9,901341.61,1633401.83,265895.8,19113.33,253859406.9,1829200.58,29121.42,374705.29,1164962.42,387529.46,19214.77,948678.74,28792.24,46313.69,87198.47,1470293.74,28287.92,18700.86,44259710.84,80104.26,15163.11,19738.62,8019813.64
Pat_102_POS,group:COVID_ventilator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
